geneIndex	Geneid	seqnames	H	P	P_H_ratio	fishers_exact_p	H_sign	P_sign	sig_trans	baseMean_mp	LFC_mp	padj_mp	baseMean_mph	LFC_mph	padj_mph	baseMean_mh	LFC_mh	padj_mh	baseMean_ph	LFC_ph	padj_ph	pASE_CWE2	pASE_CWE3	pASE_CWE4	pASE_OZE2	pASE_OZE4	pASE_OZE5	ase_in_all_hyb	ase_in_crp_hyb	ase_in_osp_hyb	ase_in_any_hyb
ADAM23;HiC_scaffold_52	ADAM23	HiC_scaffold_52	1.1741935483871	0.997809636591653	0.849782932262122	0.424314990984898	positive	negative	no	414.824371577351	0.00975161188497518	0.961497153361682	386.980990953162	0.210773681759697	0.257540755059446	408.333998178328	0.210476202552757	0.586125974701879	341.100328962668	0.214049260575755	0.30196023022365	0.22749	0.50494	0.91055	NA	NA	NA	no	no	NA	yes
Adamts12;HiC_scaffold_39	Adamts12	HiC_scaffold_39	0.91588785046729	0.683216193963085	0.745960538306633	0.287224176259307	negative	negative	no	205.885288406765	0.267063605610743	0.0953006578266545	189.358745253717	0.301620581100353	0.197785965821488	185.79928416607	0.157159130150532	0.757687053584493	174.199063360216	0.414321140968924	0.0632704065674253	0.00412	0.90551	0.61418	NA	NA	NA	no	no	NA	yes
ADAMTSL5;HiC_scaffold_5	ADAMTSL5	HiC_scaffold_5	0.274111675126904	0.686773005688225	2.50544966889964	0.000919936402442019	negative	negative	yes	174.998101942691	-0.0633220021720667	0.821082905859704	161.280602357653	0.288869882494256	0.247507917994843	171.769829241151	0.331187515015878	0.459075163527096	138.953014945601	0.256903780721025	0.299363841384026	0.00015	0	0	0.18079	0.92841	0.54987	no	yes	no	yes
ADAP1;HiC_scaffold_1	ADAP1	HiC_scaffold_1	1.03050847457627	0.685193853943105	0.664908509582947	0.0127833881184974	positive	negative	yes	458.4566045739	0.19138459270384	0.267211181546903	418.002612693622	0.364826868973722	0.0467544207078355	414.616326253385	0.263290693782055	0.462584070124408	377.425495222076	0.444904379470943	0.000718595162930126	0.80256	0.48674	0.38167	0	0.7416	0.25517	no	no	no	yes
Adarb1;HiC_scaffold_52	Adarb1	HiC_scaffold_52	1.425	1.0577749007915	0.742298175994037	0.292896516137419	positive	positive	no	237.211048559998	-0.0140875834291079	0.941784769618528	231.670989416338	-0.0614748917843877	0.757483961208651	254.213402353529	-0.0480359333749839	0.91571768856321	207.952164273162	-0.0699792092963945	0.729253083735631	0.88916	0.00238	0.73263	0.13831	0.00378	0.95524	no	no	no	yes
Adck5;HiC_scaffold_37	Adck5	HiC_scaffold_37	0.861538461538462	1.12468874106052	1.30544228873096	0.472225629652218	negative	positive	no	57.7288288394348	-0.0166868607165387	0.96178123921667	58.0663015871821	-0.222098301148455	NA	64.750661526723	-0.208884307793723	0.674634930026871	53.0545908148271	-0.233901145410273	0.386096965280283	0.73011	0.0509	0.69015	NA	NA	NA	no	no	NA	yes
Adgrb3;HiC_scaffold_43	Adgrb3	HiC_scaffold_43	0.655	0.761456201519571	1.16252855193828	0.534847304986242	negative	negative	no	345.110437799965	0.245270412395393	0.0439238868590802	323.411917694647	0.181580903560425	0.351280557933003	323.975562362159	0.0479043387181735	0.917048022747832	299.019699337838	0.285766148223856	0.119825703840853	0.07646	0.00094	0.56734	1	0.01607	0.86023	no	no	no	yes
Adgrl2;HiC_scaffold_16	Adgrl2	HiC_scaffold_16	1.14	1.34937072355831	1.18365852943711	0.605644828634953	positive	positive	no	284.143893325694	-0.191083037153206	0.222765646291686	278.737469649244	-0.0848192360977545	0.749875543502552	318.329022748054	0.0215918997288957	0.976633921525423	242.464994684759	-0.175835859053874	0.431487057540897	0.64083	0.42771	0.62166	NA	NA	NA	no	no	NA	yes
ADGRL2;HiC_scaffold_46	ADGRL2	HiC_scaffold_46	0.719101123595506	1.18742536387303	1.65126339663593	0.0786584137910657	negative	positive	no	253.731102744831	-0.0907837894133064	0.581555653490314	246.365102715815	-0.027806873068111	0.918802010026291	273.570423805223	0.0262813602459074	0.961572036009273	217.380276144818	-0.0717906776712991	0.782319542517176	0.16672	0.09022	0.02319	0.68195	0.02057	0.4166	no	no	no	yes
Adipor2;HiC_scaffold_26	Adipor2	HiC_scaffold_26	0.791574279379157	1.59788986469194	2.01862277024108	2.63529037834761e-07	negative	positive	yes	582.244518857492	-0.525950428560783	2.62272794915824e-05	624.718736006153	-0.527703054801961	0.0550901409435831	796.789926285409	-0.254283954079739	0.620252066933204	536.181578017314	-0.788920448156015	0.000806499407859659	0.36098	0.03917	0.10118	5e-05	0.08432	0	no	no	no	yes
ADK;HiC_scaffold_43	ADK	HiC_scaffold_43	0.907766990291262	0.859805630217009	0.947165560559914	0.855588956251232	negative	negative	no	788.214518544908	0.447531808206904	0.0674184400754892	802.714849290065	-0.284947332756436	0.404657885814181	823.151659372406	-0.54567819702793	0.253061492653063	794.946494355345	-0.104663765760976	0.757543603999864	0.61427	0.62087	0.16116	0.93417	0.18589	0.9253	no	no	no	yes
